,node_from,node_to
1671,11204,13836
1672,11204,29513
1673,11204,17443
1674,7753,22224
1675,7753,751
1676,7753,31253
1677,7753,29214
1678,10053,12941
1679,31039,21715
1680,31039,21613
1681,31039,7600
1682,9979,29083
1683,9979,5533
1684,5395,9979
1685,5395,16888
1686,5395,3050
1687,5395,7956
1688,19747,5342
1689,19747,24022
1690,19454,12941
1691,19454,25102
1692,19454,13921
1693,19454,24799
1694,12496,21715
1695,12496,26715
1696,7137,12941
1697,7137,16491
1698,7137,15347
1699,8150,13836
1700,8150,255
1701,8150,7283
1702,8150,28162
1703,16888,29604
1704,16888,7134
1705,16888,10722
1706,16888,7956
1707,16888,28897
1708,29707,18932
1709,29707,2845
1710,1895,11120
1711,1895,28040
1712,751,22224
1713,751,31253
1714,751,29214
1715,751,19316
1716,72,5342
1717,72,18005
1718,72,20231
1719,72,3184
1720,4134,21277
1721,4134,5872
1722,4134,21497
1723,30442,19393
1724,30442,22013
1725,792,18932
1726,792,5611
1727,18005,5342
1728,18005,20231
1729,18005,3184
1730,10565,22101
1731,10565,24579
1732,4267,4517
1733,4267,6443
1734,21234,4796
1735,21234,15240
1736,31253,22224
1737,8861,23728
1738,15489,13836
1739,15489,24933
1740,21972,13836
1741,23870,13583
1742,87,13583
1743,87,26335
1744,87,10760
1745,2280,13836
1746,2280,24933
1747,26243,24555
1748,26243,27861
1749,26243,16491
1750,26243,15347
1751,27861,12941
1752,27861,15347
1753,26700,11120
1754,17510,25734
1755,17510,16074
1756,17510,28897
1757,6542,19393
1758,22906,22815
1759,22906,14625
1760,30167,31018
1761,30167,8106
1762,30167,3042
1763,23630,23728
1764,23630,223
1765,23630,11042
1766,24022,5342
1767,30039,21715
1768,30039,21756
1769,4553,13836
1770,4553,1538
1771,13873,22224
1772,25929,22224
1773,11125,5342
1774,21514,26131
1775,21514,28937
1776,8542,23602
1777,8542,26494
1778,19222,4517
1779,19222,6433
1780,17395,16554
1781,24933,13836
1782,29214,22224
1783,9169,22224
1784,9169,794
1785,9169,1668
1786,3050,29604
1787,24437,11120
1788,24437,11336
1789,15223,12941
1790,15223,15281
1791,15223,16863
1792,8106,31018
1793,8106,7701
1794,23484,588
1795,23484,6392
1796,23484,15228
1797,23484,10746
1798,11796,23602
1799,13502,22224
1800,13502,3160
1801,20231,5342
1802,5611,12941
1803,25131,6971
1804,25131,17433
1805,25131,8224
1806,12508,23602
1807,21169,16554
1808,21169,8358
1809,22013,19393
1810,3045,18932
1811,3045,11336
1812,3045,17203
1813,18557,23602
1814,18557,934
1815,18557,23426
1816,18557,26494
1817,15613,22224
1818,15613,7933
1819,15613,19316
1820,8390,13836
1821,29513,13836
1822,29513,17443
1823,27834,13836
1824,27834,7283
1825,25076,25734
1826,25076,1199
1827,1199,25734
1828,1199,16583
1829,1199,14565
1830,1199,26462
1831,17306,19393
1832,15281,12941
1833,15281,24799
1834,852,8085
1835,852,11042
1836,22735,13583
1837,22735,8969
1838,25683,12941
1839,6433,4517
1840,30271,31018
1841,30271,7701
1842,20823,13836
1843,29593,12941
1844,29593,16863
1845,27357,588
1846,27357,17239
1847,27357,2001
1848,27357,25653
1849,10692,13045
1850,13665,16554
1851,13665,9954
1852,7134,23728
1853,7134,223
1854,7134,11042
1855,7134,28897
1856,255,13836
1857,255,7283
1858,255,62
1859,12680,27202
1860,27773,12941
1861,27773,16669
1862,27773,22753
1863,3042,31018
1864,3042,13825
1865,8368,27202
1866,20294,11528
1867,20294,29988
1868,20294,14642
1869,20294,11331
1870,31868,11120
1871,5872,21277
1872,5872,21497
1873,12956,13583
1874,9129,18932
1875,9129,21090
1876,9129,23189
1877,9129,32039
1878,3625,4796
1879,14625,22815
1880,26715,21715
1881,934,23602
1882,934,23426
1883,934,26494
1884,9538,26038
1885,9538,1383
1886,15720,13836
1887,15720,1538
1888,21090,18932
1889,21090,23189
1890,8358,8629
1891,26335,13583
1892,26335,8969
1893,26335,10760
1894,9190,13045
1895,23426,23602
1896,23426,26494
1897,1538,13836
1898,7283,13836
1899,30914,13045
1900,29393,11120
1901,16074,25734
1902,16074,21677
1903,8969,13583
1904,4407,26131
1905,11336,18932
1906,223,26307
1907,32033,22224
1908,3184,5342
1909,25102,12941
1910,25102,13921
1911,28937,22224
1912,16491,12941
1913,16491,15347
1914,28040,11120
1915,28040,32137
1916,7603,13583
1917,16669,12941
1918,16669,17443
1919,16669,22753
1920,7933,22224
1921,10722,29604
1922,10722,7956
1923,17203,18932
1924,9954,16554
1925,19277,12941
1926,17656,23602
1927,17443,12941
1928,17443,22753
1929,23189,18932
1930,27469,8629
1931,7843,13836
1932,7843,24372
1933,29988,11528
1934,29988,3948
1935,29988,14642
1936,30817,12941
1937,30817,7293
1938,13825,31018
1939,14108,4796
1940,14108,28237
1941,14108,15240
1942,21302,6971
1943,10760,13583
1944,10530,22224
1945,10530,27353
1946,29071,12941
1947,9385,21715
1948,9385,21613
1949,6252,31018
1950,7701,31018
1951,794,22224
1952,794,1668
1953,6443,4517
1954,31857,11528
1955,31857,13621
1956,17574,28969
1957,6392,588
1958,6392,15228
1959,6392,10746
1960,24004,12941
1961,24004,24372
1962,14323,24555
1963,17433,6971
1964,7956,29604
1965,13921,12941
1966,28162,13836
1967,1668,22224
1968,3478,13583
1969,3478,12186
1970,3478,286
1971,7293,12941
1972,7293,12186
1973,17166,18371
1974,22753,12941
1975,3160,22224
1976,11042,23728
1977,28034,21715
1978,28237,4796
1979,11420,11528
1980,11420,21882
1981,19316,22224
1982,8155,4796
1983,8155,15240
1984,21677,25734
1985,21677,8044
1986,21677,16583
1987,21677,25726
1988,2845,18932
1989,24372,13836
1990,21882,11528
1991,21882,3948
1992,21497,21277
1993,21613,21715
1994,12186,12941
1995,26494,23602
1996,669,6507
1997,669,2001
1998,669,28047
1999,3948,11528
2000,23754,22101
2001,23754,24579
2002,27353,22224
2003,7600,21715
2004,8044,25734
2005,8044,16583
2006,8044,25726
2007,2367,13045
2008,2367,27587
2009,2367,13749
2010,2367,8711
2011,7649,12941
2012,1859,8629
2013,32039,18932
2014,16583,25734
2015,16583,25726
2016,24799,12941
2017,32137,11120
2018,15240,4796
2019,28241,31018
2020,28858,6971
2021,4818,4796
2022,62,13836
2023,15347,12941
2024,21756,21715
2025,8936,5342
2026,17708,13583
2027,16863,12941
2028,28897,8599
2029,15608,31018
2030,286,13583
2031,24579,22101
2032,8224,6971
2033,6781,6201
2034,6781,24948
2035,6781,24
2036,6781,18500
2037,6781,14897
2038,24637,6781
2039,24637,12971
2040,24637,29000
2041,24637,9280
2042,24637,27089
2043,27480,24637
2044,27480,18101
2045,27480,28744
2046,27480,30725
2047,27480,31274
2048,22093,24637
2049,22093,18191
2050,22093,25167
2051,22093,25761
2052,22093,740
2053,17806,6781
2054,17806,25537
2055,17806,12039
2056,17806,24845
2057,17806,6239
2058,11582,17806
2059,11582,32076
2060,11582,18744
2061,11582,16950
2062,11582,8772
2063,12971,6781
2064,12971,8439
2065,12971,12286
2066,12971,9280
2067,26723,12971
2068,26723,20122
2069,26723,9388
2070,26723,23703
2071,26723,29338
2072,20122,12971
2073,20122,12443
2074,20122,15279
2075,20122,27758
2076,20122,18930
2077,4569,12971
2078,4569,14619
2079,4569,11803
2080,4569,4471
2081,4569,28061
2082,6743,17806
2083,6743,23085
2084,6743,19871
2085,6743,6075
2086,6743,21153
2087,13436,24637
2088,13436,18101
2089,13436,25852
2090,13436,28744
2091,13436,30725
2092,9666,12971
2093,9666,10509
2094,9666,22380
2095,9666,1035
2096,9666,29678
2097,10509,12971
2098,10509,13677
2099,10509,22380
2100,10509,29678
2101,16423,12971
2102,16423,22380
2103,16423,29678
2104,16423,30861
2105,13677,12971
2106,13677,22380
2107,13677,12443
2108,13677,18930
2109,18310,17806
2110,18310,9688
2111,18310,22562
2112,18310,30255
2113,18310,21153
2114,9688,17806
2115,9688,26167
2116,9688,22562
2117,9688,30255
2118,9388,12971
2119,9388,23703
2120,9388,18930
2121,30401,24637
2122,30401,18566
2123,30401,10889
2124,30401,22614
2125,30401,18191
2126,22380,12971
2127,22380,29678
2128,21026,24637
2129,21026,24678
2130,21026,21010
2131,21026,2352
2132,21026,19979
2133,29675,24637
2134,29675,23703
2135,29675,5541
2136,29675,4526
2137,29675,4095
2138,18566,24637
2139,18566,29338
2140,18566,22614
2141,32076,17806
2142,32076,16589
2143,32076,18744
2144,32076,16950
2145,25922,12971
2146,25922,14619
2147,25922,227
2148,25922,1015
2149,25922,12129
2150,26167,17806
2151,26167,28440
2152,26167,22562
2153,26167,30255
2154,28440,17806
2155,28440,22562
2156,28440,30255
2157,15400,12971
2158,15400,4526
2159,10889,24637
2160,10889,22614
2161,10889,18191
2162,10889,1170
2163,24678,24637
2164,24678,21010
2165,24678,19979
2166,24678,6785
2167,23703,12971
2168,23703,4526
2169,12443,12971
2170,12443,15279
2171,12443,27758
2172,12443,21515
2173,12443,18930
2174,15279,12971
2175,15279,27758
2176,15279,18930
2177,7682,24637
2178,7682,26620
2179,7682,10640
2180,7682,5719
2181,7682,25852
2182,22562,17806
2183,18101,24637
2184,18101,28744
2185,18101,30725
2186,16589,17806
2187,16589,30255
2188,16589,13240
2189,20336,17806
2190,20336,21684
2191,20336,227
2192,20336,10184
2193,17201,24637
2194,17201,24881
2195,17201,2352
2196,17201,4095
2197,14619,12971
2198,14619,227
2199,14619,1015
2200,29338,24637
2201,23085,17806
2202,23085,19871
2203,23085,21153
2204,23085,27493
2205,5541,24637
2206,5541,24881
2207,5541,4095
2208,21684,17806
2209,21684,10184
2210,21684,6493
2211,21684,4758
2212,22614,24637
2213,22614,18191
2214,4526,12971
2215,4526,18930
2216,26620,24637
2217,26620,10640
2218,26620,5719
2219,26620,25852
2220,24881,24637
2221,24881,4095
2222,24881,5719
2223,27758,12971
2224,27758,1110
2225,27758,21515
2226,5080,17806
2227,5080,7710
2228,5080,6493
2229,5080,6075
2230,5080,31583
2231,30255,17806
2232,19871,17806
2233,19871,6075
2234,19871,21153
2235,1035,12971
2236,1035,29678
2237,1035,1110
2238,1035,21515
2239,10640,24637
2240,10640,5719
2241,10640,25852
2242,21010,24637
2243,21010,2352
2244,21010,19979
2245,2352,24637
2246,2352,25852
2247,7710,17806
2248,7710,6075
2249,7710,31583
2250,7710,10050
2251,227,12971
2252,227,1015
2253,1015,12971
2254,1015,12129
2255,10184,17806
2256,10184,6493
2257,10184,14360
2258,29678,12971
2259,29678,30861
2260,6493,17806
2261,6493,14360
2262,18744,17806
2263,18744,16950
2264,18744,8772
2265,16950,17806
2266,16950,8772
2267,4095,24637
2268,5719,24637
2269,5719,25852
2270,18191,24637
2271,6075,17806
2272,6075,31583
2273,1110,12971
2274,1110,21515
2275,8772,17806
2276,8772,27330
2277,31583,17806
2278,25852,24637
2279,25852,28744
2280,21515,12971
2281,12129,12971
2282,12129,30861
2283,14360,17806
2284,28744,24637
2285,28744,30725
2286,30725,24637
2287,21153,17806
2288,21153,1649
2289,18930,12971
2290,30861,12971
2291,24948,6201
2292,24948,18500
2293,24948,16243
2294,24948,14897
2295,11960,24948
2296,11960,3818
2297,11960,3903
2298,11960,5645
2299,11960,27020
2300,1375,11960
2301,1375,18170
2302,1375,14853
2303,1375,32106
2304,1375,4686
2305,26629,6201
2306,26629,6471
2307,26629,6774
2308,26629,30856
2309,26629,9202
2310,16196,26629
2311,16196,19026
2312,16196,14140
2313,16196,6275
2314,16196,5751
2315,26345,16196
2316,26345,11028
2317,26345,20722
2318,26345,22531
2319,26345,20956
2320,6146,26629
2321,6146,16094
2322,6146,21102
2323,6146,1251
2324,6146,30081
2325,7046,6146
2326,7046,19813
2327,7046,26577
2328,7046,13036
2329,7046,3291
2330,15206,26629
2331,15206,16689
2332,15206,24169
2333,15206,19069
2334,15206,23462
2335,976,15206
2336,976,4197
2337,976,24202
2338,976,23853
2339,976,20361
2340,2978,26629
2341,2978,10631
2342,2978,24440
2343,2978,16536
2344,2978,27512
2345,809,2978
2346,809,29008
2347,809,21772
2348,809,22145
2349,809,937
2350,6240,26629
2351,6240,31271
2352,6240,24440
2353,6240,18029
2354,11475,6240
2355,11475,26855
2356,11475,13764
2357,11475,10529
2358,11475,15653
2359,10631,26629
2360,10631,16536
2361,10631,26616
2362,10631,556
2363,6863,10631
2364,6863,2728
2365,6863,29685
2366,6863,9223
2367,6863,13983
2368,31271,26629
2369,31271,8787
2370,31271,27512
2371,13730,31271
2372,13730,26073
2373,13730,24288
2374,13730,29671
2375,13730,24309
2376,2986,26629
2377,2986,4770
2378,2986,1737
2379,2986,12423
2380,2986,13475
2381,16473,2986
2382,16473,8609
2383,16473,26669
2384,16473,1316
2385,16473,15504
2386,8787,26629
2387,8787,23958
2388,8787,27512
2389,8787,13592
2390,21877,8787
2391,21877,18879
2392,21877,11260
2393,21877,12339
2394,21877,30180
2395,13606,26629
2396,13606,16094
2397,13606,1737
2398,13606,27374
2399,13606,7493
2400,5947,13606
2401,5947,15174
2402,5947,29243
2403,5947,6742
2404,5947,22898
2405,24369,26629
2406,24369,23958
2407,24369,26036
2408,24369,23185
2409,24369,13592
2410,4973,24369
2411,4973,21315
2412,4973,5013
2413,4973,25549
2414,4973,14135
2415,5637,26629
2416,5637,18357
2417,5637,28390
2418,5637,8131
2419,5637,9349
2420,21909,5637
2421,21909,16408
2422,21909,10592
2423,21909,21574
2424,21909,18123
2425,6612,26629
2426,6612,6373
2427,6612,21638
2428,6612,23958
2429,6612,27512
2430,14114,6612
2431,14114,16948
2432,14114,4741
2433,14114,7755
2434,14114,31387
2435,25317,2978
2436,25317,24581
2437,25317,3905
2438,25317,228
2439,25317,28406
2440,19601,26629
2441,19601,22596
2442,19601,26036
2443,19601,13567
2444,17467,19601
2445,17467,17034
2446,17467,21211
2447,17467,24174
2448,17467,30780
2449,19406,26629
2450,19406,31290
2451,19406,31596
2452,19406,5556
2453,19406,26036
2454,3159,19406
2455,3159,21792
2456,3159,17988
2457,3159,31529
2458,3159,10740
2459,20278,26629
2460,20278,16094
2461,20278,11656
2462,20278,19168
2463,20278,7493
2464,14729,20278
2465,14729,430
2466,14729,19244
2467,14729,5255
2468,14729,22273
2469,13140,31271
2470,13140,7483
2471,13140,29671
2472,13140,11734
2473,13140,19474
2474,29347,24369
2475,29347,12293
2476,29347,1268
2477,29347,16895
2478,29347,32057
2479,23796,19601
2480,23796,7944
2481,23796,20204
2482,23796,16319
2483,23796,30780
2484,30101,26629
2485,30101,4770
2486,30101,23839
2487,30101,5552
2488,30101,2185
2489,8866,30101
2490,8866,12927
2491,8866,21711
2492,8866,15238
2493,8866,9252
2494,16094,26629
2495,16094,27374
2496,16094,7493
2497,7734,16094
2498,7734,14057
2499,7734,29878
2500,7734,29843
2501,7734,9243
2502,4770,26629
2503,4770,23839
2504,4770,16689
2505,4770,13475
2506,4730,4770
2507,4730,17389
2508,4730,9145
2509,4730,8863
2510,4730,3152
2511,2879,31271
2512,2879,26073
2513,2879,24288
2514,2879,6609
2515,26073,31271
2516,26073,24288
2517,26073,5580
2518,430,20278
2519,430,25694
2520,430,18507
2521,430,1169
2522,15581,26629
2523,15581,20004
2524,15581,18357
2525,15581,13567
2526,15581,11821
2527,31127,15581
2528,31127,14843
2529,31127,29724
2530,31127,21574
2531,31127,6577
2532,24440,26629
2533,24440,28603
2534,24440,24603
2535,1067,24440
2536,1067,24155
2537,1067,15653
2538,1067,17701
2539,1067,11179
2540,6373,26629
2541,6373,23958
2542,6373,6171
2543,6373,23185
2544,13522,6373
2545,13522,5991
2546,13522,6665
2547,13522,27346
2548,13522,24433
2549,859,19406
2550,859,31136
2551,859,1627
2552,859,15676
2553,859,11737
2554,23839,26629
2555,23839,7752
2556,23839,18029
2557,19655,23839
2558,19655,14753
2559,19655,2257
2560,19655,13896
2561,19655,18149
2562,5476,26629
2563,5476,17676
2564,5476,21102
2565,5476,1251
2566,5476,27167
2567,6438,5476
2568,6438,24076
2569,6438,26758
2570,6438,17196
2571,6438,32052
2572,30262,24440
2573,30262,19125
2574,30262,9615
2575,30262,13710
2576,30262,6497
2577,16536,26629
2578,16536,21638
2579,16536,27512
2580,27454,16536
2581,27454,6831
2582,27454,2875
2583,27454,1448
2584,27454,10729
2585,19026,26629
2586,19026,14082
2587,19026,19168
2588,19026,6275
2589,14484,19026
2590,14484,1433
2591,14484,9229
2592,14484,20722
2593,14484,6772
2594,5552,26629
2595,5552,5556
2596,5552,13592
2597,5552,2185
2598,14959,5552
2599,14959,539
2600,14959,22320
2601,14959,21895
2602,14959,15026
2603,14140,26629
2604,14140,676
2605,14140,15361
2606,14140,10099
2607,27525,14140
2608,27525,4983
2609,27525,30642
2610,27525,25871
2611,27525,30284
2612,13213,31271
2613,13213,31580
2614,13213,7529
2615,13213,29671
2616,13213,15064
2617,22596,26629
2618,22596,30619
2619,22596,23185
2620,22596,13567
2621,14843,22596
2622,14843,1687
2623,14843,207
2624,14843,6577
2625,31290,26629
2626,31290,16639
2627,31290,31596
2628,31290,28390
2629,29411,31290
2630,29411,17626
2631,29411,2557
2632,29411,30990
2633,29411,4867
2634,14000,15206
2635,14000,25369
2636,14000,11242
2637,14000,25810
2638,14000,12075
2639,12433,26629
2640,12433,24169
2641,12433,1737
2642,12433,27374
2643,12433,13475
2644,8609,12433
2645,8609,26669
2646,8609,24284
2647,8609,15504
2648,1433,19026
2649,1433,27566
2650,1433,9229
2651,1433,20722
2652,5991,6373
2653,5991,6665
2654,5991,3975
2655,5991,9272
2656,14870,24440
2657,14870,5452
2658,14870,3905
2659,14870,3711
2660,14870,28406
2661,4309,22596
2662,4309,30029
2663,4309,11627
2664,4309,13038
2665,4309,26302
2666,2190,24440
2667,2190,15073
2668,2190,13710
2669,2190,20696
2670,29008,2978
2671,29008,7484
2672,29008,21772
2673,29008,22145
2674,16689,26629
2675,16689,13475
2676,16689,586
2677,25369,16689
2678,25369,11916
2679,25369,11232
2680,25369,25810
2681,24169,26629
2682,24169,19069
2683,24169,31339
2684,22854,24169
2685,22854,9920
2686,22854,28507
2687,22854,20494
2688,22854,30775
2689,16639,26629
2690,16639,31596
2691,16639,7493
2692,16639,9081
2693,4680,16639
2694,4680,15174
2695,4680,10371
2696,4680,12045
2697,4680,7350
2698,16858,23839
2699,16858,14753
2700,16858,11465
2701,16858,12218
2702,16858,28121
2703,1737,26629
2704,1737,27374
2705,9010,1737
2706,9010,1435
2707,9010,29048
2708,9010,6918
2709,9010,24284
2710,24536,16094
2711,24536,20838
2712,24536,31237
2713,24536,8268
2714,24536,29878
2715,11656,26629
2716,11656,17676
2717,11656,6275
2718,11656,21102
2719,16946,11656
2720,16946,8281
2721,16946,29434
2722,16946,24389
2723,16946,29539
2724,24581,2978
2725,24581,228
2726,24581,22145
2727,8305,6373
2728,8305,6311
2729,8305,29266
2730,8305,9272
2731,881,31271
2732,881,21772
2733,881,28653
2734,881,4987
2735,881,19474
2736,29240,2986
2737,29240,2888
2738,29240,13982
2739,29240,13414
2740,29240,12361
2741,1091,26629
2742,1091,14082
2743,1091,17538
2744,1091,2712
2745,16487,1091
2746,16487,9721
2747,16487,31092
2748,16487,15655
2749,16487,22184
2750,4949,4770
2751,4949,2923
2752,4949,6662
2753,4949,9145
2754,4949,29761
2755,25125,19601
2756,25125,12316
2757,25125,25510
2758,25125,6024
2759,25125,7071
2760,7921,2978
2761,7921,21946
2762,7921,19143
2763,7921,1448
2764,7921,21880
2765,31596,26629
2766,31596,12423
2767,8752,31596
2768,8752,28555
2769,8752,20293
2770,8752,8156
2771,8752,15152
2772,14082,26629
2773,14082,5751
2774,14082,15200
2775,21971,14082
2776,21971,29006
2777,21971,24447
2778,21971,4361
2779,21971,10162
2780,7484,2978
2781,7484,21772
2782,7484,9212
2783,7484,5162
2784,14057,16094
2785,14057,13922
2786,14057,29878
2787,14057,29843
2788,26091,6373
2789,26091,3975
2790,26091,9272
2791,26091,31765
2792,2361,16536
2793,2361,28847
2794,2361,23216
2795,2361,29642
2796,2361,21394
2797,25520,8787
2798,25520,18879
2799,25520,11260
2800,25520,12339
2801,25520,11875
2802,17538,26629
2803,17538,2712
2804,17538,8131
2805,17538,9349
2806,19594,17538
2807,19594,31727
2808,19594,10219
2809,19594,18796
2810,19594,23820
2811,21638,26629
2812,21638,27512
2813,18489,21638
2814,18489,20186
2815,18489,5118
2816,18489,26858
2817,18489,13159
2818,13520,31271
2819,13520,31580
2820,13520,31860
2821,13520,15138
2822,13520,11734
